     Index              y_true              y_pred        descriptor_1        descriptor_2        descriptor_3
      2093    0.5989603610E+00    0.6387186406E+00    0.1100726288E-02    0.1490711985E+01    0.7486098375E-12
      2094    0.4221585480E+00    0.4447202894E+00    0.9297679862E-03    0.1095445115E+01    0.3947747190E-13
      2095    0.3197925300E+00    0.3242182256E+00    0.7841966907E-03    0.9938079900E+00    0.2594521707E-26
      2096    0.7224527100E+00    0.6685282356E+00    0.7438143890E-03    0.2951459149E+01    0.1169702871E-13
      2097    0.4748462760E+00    0.4847792010E+00    0.9880259179E-03    0.1093188789E+01    0.3947747190E-13
      2098    0.1031950424E+01    0.8451956395E+00    0.1045595588E-02    0.1341640786E+01    0.4629629630E+01
      2099    0.5062700080E+00    0.5842007052E+00    0.1045595588E-02    0.1405528443E+01    0.2075617366E-25
      2100    0.7124848970E+00    0.4754480920E+00    0.7841966907E-03    0.1788854382E+01    0.2955322382E-25
      2101    0.6121202480E+00    0.6571151051E+00    0.1045595588E-02    0.1788854382E+01    0.1942284474E-38
      2102    0.4038411640E+00    0.4001147109E+00    0.6758002217E-03    0.1788854382E+01    0.4791102960E-13
      2103    0.7674321650E+00    0.7791790660E+00    0.1239690648E-02    0.1721413752E+01    0.1024251578E-39
      2104    0.6093885670E+00    0.5921407216E+00    0.1196908161E-02    0.8944271910E+00    0.4483333511E-26
      2105    0.3168434690E+00    0.6294352912E+00    0.1150826854E-02    0.9486832981E+00    0.1000000000E+01
      2106    0.9612018170E+00    0.8269275197E+00    0.1111111111E-02    0.1006230590E+01    0.4629629630E+01
      2107    0.7600499720E+00    0.6971245282E+00    0.1317367891E-02    0.1006230590E+01    0.3947747190E-13
      2108    0.7204198700E+00    0.6920962492E+00    0.1317367891E-02    0.9797958971E+00    0.3947747190E-13
      2109    0.4332075500E+00    0.4860185935E+00    0.6726990923E-03    0.1915789888E+01    0.1083292204E+01
      2110    0.5732887140E+00    0.6702494401E+00    0.1040121165E-02    0.1877905911E+01    0.1094563845E-26
      2111    0.4322607890E+00    0.3852154664E+00    0.7904207343E-03    0.1224744871E+01    0.2160000000E+00
      2112    0.5982427320E+00    0.5247718775E+00    0.9450127939E-03    0.1460593487E+01    0.2594521707E-26
      2113    0.5329597310E+00    0.7451779858E+00    0.1317367891E-02    0.9486832981E+00    0.1000000000E+01
      2114    0.6452265360E+00    0.5917024827E+00    0.1126333703E-02    0.1149977817E+01    0.4483333511E-26
      2115    0.7292532640E+00    0.7122029131E+00    0.1239690648E-02    0.1369306394E+01    0.8194012624E-39
      2116    0.7789029740E+00    0.7128042515E+00    0.1317367891E-02    0.1088662108E+01    0.1024251578E-39
      2117    0.2643065170E+00    0.2532703018E+00    0.4853224804E-03    0.1533303756E+01    0.5787037037E+00
      2118    0.3220840080E+00    0.3018799017E+00    0.4853224804E-03    0.1788854382E+01    0.5787037037E+00
      2119    0.4592007780E+00    0.3298902667E+00    0.7379573397E-03    0.1192569588E+01    0.2955322382E-25
      2120    0.3579467390E+00    0.3629311803E+00    0.6904961124E-03    0.1539679267E+01    0.2021246561E-13
      2121    0.6820045440E+00    0.5064618520E+00    0.6586839453E-03    0.2371708245E+01    0.1250000000E+00
      2122    0.4354928010E+00    0.4026981137E+00    0.8631201405E-03    0.1118033989E+01    0.1094563845E-26
      2123    0.6533532450E+00    0.5097434340E+00    0.9295213269E-03    0.1438184991E+01    0.4271837674E-05
      2124    0.3417718100E+00    0.5041378539E+00    0.8772721663E-03    0.9938079900E+00    0.1953125000E+01
      2125    0.5021586780E+00    0.3582458666E+00    0.7379573397E-03    0.1341640786E+01    0.2955322382E-25
      2126    0.4451052020E+00    0.5944956675E+00    0.1169696222E-02    0.1006230590E+01    0.1827660736E-12
      2127    0.4867323450E+00    0.3769004948E+00    0.5848481109E-03    0.1819620952E+01    0.5787037037E+00
      2128    0.5704256760E+00    0.5320546998E+00    0.8944450504E-03    0.1683637733E+01    0.8828690909E-21
      2129    0.3745091950E+00    0.4781081409E+00    0.7904207343E-03    0.1780098312E+01    0.1169702871E-13
      2130    0.5686579350E+00    0.4841041902E+00    0.8631201405E-03    0.1546002412E+01    0.2021246561E-13
      2131    0.3661997900E+00    0.4280512109E+00    0.7841966907E-03    0.1539679267E+01    0.2594521707E-26
      2132    0.3731819200E+00    0.3617184615E+00    0.6904961124E-03    0.1533303756E+01    0.2021246561E-13
      2133    0.7099726040E+00    0.7587368639E+00    0.1260017059E-02    0.1539679267E+01    0.1942284474E-38
      2134    0.8687084970E+00    0.7725470880E+00    0.1239690648E-02    0.1686548085E+01    0.8756510763E-26
      2135    0.4586869630E+00    0.3093301142E+00    0.6850589095E-03    0.1277753130E+01    0.8756510763E-26
      2136    0.4270168110E+00    0.6390233128E+00    0.1045595588E-02    0.9585144756E+00    0.2370370370E+01
      2137    0.9223400740E+00    0.8126479621E+00    0.1239690648E-02    0.1897366596E+01    0.1024251578E-39
      2138    0.3146368540E+00    0.4272670112E+00    0.6904961124E-03    0.1877905911E+01    0.2021246561E-13
      2139    0.2433485650E+00    0.2261957087E+00    0.5227977938E-03    0.1341640786E+01    0.2962962963E+00
      2140    0.6364799920E+00    0.3765839439E+00    0.8255447157E-03    0.1118033989E+01    0.8756510763E-26
      2141    0.6994751880E+00    0.5355911053E+00    0.1045595588E-02    0.1149977817E+01    0.8194012624E-39
      2142    0.3835087970E+00    0.4089144339E+00    0.6243546683E-03    0.2023080498E+01    0.3103004995E-09
      2143    0.3619990380E+00    0.3194979560E+00    0.5685233794E-03    0.1718007587E+01    0.1256722643E+00
      2144    0.5367411480E+00    0.5498129314E+00    0.1045595588E-02    0.1224744871E+01    0.2427855592E-39
      2145    0.5299523840E+00    0.4801832676E+00    0.9134118794E-03    0.1341640786E+01    0.6555210099E-38
      2146    0.4521627070E+00    0.4376498678E+00    0.9134118794E-03    0.1118033989E+01    0.7486098375E-12
      2147    0.9135340430E+00    0.6656114240E+00    0.1239690648E-02    0.1124365390E+01    0.8756510763E-26
      2148    0.2581445330E+00    0.2824422135E+00    0.6273573526E-03    0.1347219359E+01    0.9357622969E-13
      2149    0.4272306440E+00    0.4555269089E+00    0.8631201405E-03    0.1264911064E+01    0.4218750000E+00
      2150    0.2999834110E+00    0.4630819239E+00    0.7841966907E-03    0.1118033989E+01    0.1953125000E+01
      2151    0.4168887220E+00    0.4237188283E+00    0.8976811208E-03    0.1102270384E+01    0.4791102960E-13
      2152    0.6310840630E+00    0.5512644410E+00    0.1045595588E-02    0.1232375754E+01    0.4483333511E-26
      2153    0.5255814760E+00    0.5388735202E+00    0.8790887942E-03    0.1775592091E+01    0.2211687002E-18
      2154    0.5445897390E+00    0.5116760047E+00    0.8976811208E-03    0.1522701773E+01    0.1353352832E+00
      2155    0.4346063500E+00    0.3947068781E+00    0.7904207343E-03    0.1341640786E+01    0.2021246561E-13
      2156    0.5828133710E+00    0.5447766851E+00    0.9880259179E-03    0.1277753130E+01    0.4218750000E+00
      2157    0.6724271200E+00    0.6573516118E+00    0.1150826854E-02    0.1095445115E+01    0.1000000000E+01
      2158    0.7847347690E+00    0.6609625844E+00    0.1131091410E-02    0.1496709354E+01    0.7265883772E-22
      2159    0.7879315070E+00    0.6923453400E+00    0.1239690648E-02    0.1264911064E+01    0.8756510763E-26
      2160    0.5058552600E+00    0.4976217175E+00    0.8600124058E-03    0.1628421405E+01    0.1280333923E-16
      2161    0.3647326590E+00    0.4415456641E+00    0.6073074929E-03    0.2256872709E+01    0.1331678453E-03
      2162    0.7844298340E+00    0.5930975202E+00    0.1070130184E-02    0.1362659937E+01    0.9785486940E-16
      2163    0.3692772800E+00    0.3698940123E+00    0.7018177331E-03    0.1224744871E+01    0.1000000000E+01
      2164    0.5981035260E+00    0.6772075214E+00    0.1196908161E-02    0.1341640786E+01    0.1942284474E-38
      2165    0.5066912000E+00    0.4865660420E+00    0.9450127939E-03    0.1259737582E+01    0.4791102960E-13
      2166    0.5201316000E+00    0.4851275806E+00    0.8727506374E-03    0.1516196087E+01    0.3264425917E-07
      2167    0.3968850560E+00    0.4355756216E+00    0.8333333333E-03    0.1399708424E+01    0.1827660736E-12
      2168    0.4611255620E+00    0.4564198134E+00    0.7560102351E-03    0.1632993162E+01    0.5120000000E+00
      2169    0.7198673590E+00    0.6076703453E+00    0.9880259179E-03    0.1739252713E+01    0.2021246561E-13
      2170    0.4643752720E+00    0.5139048065E+00    0.8196721311E-03    0.1861414281E+01    0.1279276262E-21
      2171    0.4187153120E+00    0.4519144107E+00    0.8309019120E-03    0.1494485989E+01    0.7624990349E-05
      2172    0.8485897960E+00    0.7463294726E+00    0.1317367891E-02    0.1264911064E+01    0.8756510763E-26
      2173    0.2902313550E+00    0.2243004717E+00    0.5754134270E-03    0.1192569588E+01    0.1250000000E+00
      2174    0.7525088540E+00    0.6451819333E+00    0.1150826854E-02    0.1341640786E+01    0.3947747190E-13
      2175    0.3950862320E+00    0.3857298687E+00    0.7181448967E-03    0.1399708424E+01    0.5120000000E+00
      2176    0.5594130660E+00    0.6533104904E+00    0.1040121165E-02    0.1788854382E+01    0.3694152978E-26
      2177    0.5034481500E+00    0.7366534971E+00    0.1184078784E-02    0.1701034544E+01    0.2370784691E-11
      2178    0.4106459480E+00    0.4168855953E+00    0.8447502772E-03    0.1259737582E+01    0.4791102960E-13
      2179    0.4835735050E+00    0.3363577405E+00    0.5903658718E-03    0.1229837388E+01    0.1728000000E+01
      2180    0.5606677350E+00    0.6582957672E+00    0.1169696222E-02    0.1341640786E+01    0.3793524363E-38
      2181    0.7093880670E+00    0.6549320897E+00    0.9880259179E-03    0.1987717386E+01    0.2021246561E-13
      2182    0.4143529730E+00    0.4019670209E+00    0.6758002217E-03    0.1639783183E+01    0.5120000000E+00
      2183    0.6381687620E+00    0.5613340611E+00    0.8976811208E-03    0.1825741858E+01    0.4791102960E-13
      2184    0.3519002030E+00    0.4174943916E+00    0.6758002217E-03    0.1721413752E+01    0.5120000000E+00
      2185    0.7366486160E+00    0.6334609289E+00    0.7904207343E-03    0.2529822128E+01    0.2160000000E+00
      2186    0.5536322500E+00    0.6172420762E+00    0.8755926546E-03    0.2200365325E+01    0.7261011454E-13
      2187    0.4732880390E+00    0.4680967142E+00    0.8788910430E-03    0.1404226425E+01    0.3321954509E-07
      2188    0.3875420750E+00    0.4464823641E+00    0.7181448967E-03    0.1877905911E+01    0.4791102960E-13
      2189    0.3669002520E+00    0.3408928829E+00    0.5987812316E-03    0.1758906374E+01    0.2367257114E-04
      2190    0.2601499300E+00    0.3191142089E+00    0.6273573526E-03    0.1229837388E+01    0.1000000000E+01
      2191    0.5621929190E+00    0.4842838250E+00    0.9104156320E-03    0.1374145503E+01    0.8800668519E-09
      2192    0.4747722630E+00    0.5856262828E+00    0.1126333703E-02    0.1118033989E+01    0.2218103222E-12
      2193    0.6380301820E+00    0.5566346087E+00    0.9903129568E-03    0.1459992790E+01    0.8377725785E-02
      2194    0.1000213544E+01    0.8043978938E+00    0.1386828220E-02    0.1006230590E+01    0.1000000000E+01
      2195    0.4084802380E+00    0.5011332198E+00    0.7008670045E-03    0.2228344058E+01    0.3584353325E-07
      2196    0.5546853440E+00    0.5386233015E+00    0.1126333703E-02    0.8709296863E+00    0.4483333511E-26
      2197    0.7465562010E+00    0.7401407638E+00    0.1317367891E-02    0.1232375754E+01    0.8756510763E-26
      2198    0.6550050300E+00    0.6360001453E+00    0.1260017059E-02    0.8944271910E+00    0.4483333511E-26
      2199    0.4835251000E+00    0.5415485272E+00    0.8772721663E-03    0.1796292478E+01    0.5067425210E-26
      2200    0.4553309510E+00    0.5310044604E+00    0.9706449608E-03    0.1399708424E+01    0.4053940168E-25
      2201    0.4602991880E+00    0.5156132200E+00    0.9450127939E-03    0.1102270384E+01    0.1000000000E+01
      2202    0.2672461840E+00    0.4367869450E+00    0.7841966907E-03    0.9797958971E+00    0.1953125000E+01
      2203    0.4448197020E+00    0.2920828001E+00    0.7379573397E-03    0.9938079900E+00    0.8756510763E-26
      2204    0.6765452070E+00    0.6243790428E+00    0.9880259179E-03    0.1827093759E+01    0.1094563845E-26
      2205    0.7128792980E+00    0.5305986228E+00    0.6934141099E-03    0.2371708245E+01    0.1250000000E+00
      2206    0.4989174610E+00    0.4811885165E+00    0.7904207343E-03    0.1796292478E+01    0.2021246561E-13
      2207    0.3406698390E+00    0.3971179032E+00    0.8333333333E-03    0.1197528319E+01    0.1710256008E-25
      2208    0.5930255210E+00    0.6185201726E+00    0.9880259179E-03    0.1796292478E+01    0.3694152978E-26
      2209    0.5215943750E+00    0.5330996632E+00    0.9880259179E-03    0.1347219359E+01    0.3694152978E-26
      2210    0.4265306600E+00    0.5342625724E+00    0.7904207343E-03    0.2008316044E+01    0.2160000000E+00
      2211    0.3625779850E+00    0.3581552352E+00    0.6594115659E-03    0.1622222222E+01    0.1908943891E-01
      2212    0.4301844410E+00    0.4324648253E+00    0.8447502772E-03    0.1341640786E+01    0.8756510763E-26
      2213    0.4265447550E+00    0.4072494684E+00    0.7560102351E-03    0.1533303756E+01    0.4791102960E-13
      2214    0.7499153060E+00    0.6431403956E+00    0.1239690648E-02    0.1006230590E+01    0.1891406325E-26
      2215    0.8751895520E+00    0.6235979098E+00    0.9676583499E-03    0.1897403196E+01    0.2243776603E-31
      2216    0.5409511930E+00    0.5556455522E+00    0.1150826854E-02    0.8709296863E+00    0.3947747190E-13
      2217    0.6646500630E+00    0.6041510217E+00    0.9450127939E-03    0.1877905911E+01    0.2594521707E-26
      2218    0.4253396780E+00    0.4239648136E+00    0.8631201405E-03    0.1229837388E+01    0.3947747190E-13
      2219    0.5247836440E+00    0.4978420248E+00    0.8215879253E-03    0.1769969301E+01    0.3184191874E-19
      2220    0.5090838510E+00    0.4695891451E+00    0.8631201405E-03    0.1469693846E+01    0.2021246561E-13
      2221    0.3208514730E+00    0.4511307373E+00    0.9706449608E-03    0.9797958971E+00    0.4332232856E-12
      2222    0.4304751890E+00    0.4120455227E+00    0.7560102351E-03    0.1399708424E+01    0.5120000000E+00
      2223    0.6416631480E+00    0.6103630406E+00    0.1100726288E-02    0.1341640786E+01    0.8194012624E-39
      2224    0.4184484690E+00    0.4231197319E+00    0.6666666667E-03    0.1632993162E+01    0.1000000000E+01
      2225    0.6541551520E+00    0.6728056730E+00    0.1239690648E-02    0.8520128672E+00    0.1000000000E+01
      2226    0.7546905500E+00    0.6816391334E+00    0.1150826854E-02    0.1533303756E+01    0.8194012624E-39
      2227    0.4866260750E+00    0.5046261600E+00    0.9880259179E-03    0.1197528319E+01    0.1094563845E-26
      2228    0.6969962430E+00    0.6578861458E+00    0.1150826854E-02    0.1408429434E+01    0.8756510763E-26
      2229    0.7463539150E+00    0.6549320897E+00    0.9880259179E-03    0.1987717386E+01    0.3694152978E-26
      2230    0.6903384980E+00    0.6144439907E+00    0.9297679862E-03    0.1987717386E+01    0.2021246561E-13
      2231    0.4555932290E+00    0.4273809624E+00    0.5984540806E-03    0.2122891110E+01    0.2962962963E+00
      2232    0.4590599190E+00    0.5084621134E+00    0.8137502143E-03    0.1854437554E+01    0.3911704713E-18
      2233    0.3711355310E+00    0.4594221499E+00    0.8976811208E-03    0.9797958971E+00    0.1000000000E+01
      2234    0.3662443780E+00    0.3463701915E+00    0.6666666667E-03    0.1539679267E+01    0.9357622969E-13
      2235    0.7205878520E+00    0.8213678478E+00    0.1386828220E-02    0.1095445115E+01    0.1000000000E+01
      2236    0.1017965049E+01    0.8199244522E+00    0.1317367891E-02    0.1341640786E+01    0.1000000000E+01
      2237    0.8007058870E+00    0.6704832956E+00    0.1239690648E-02    0.1149977817E+01    0.1024251578E-39
      2238    0.5869111800E+00    0.4730574327E+00    0.7904207343E-03    0.1686548085E+01    0.2160000000E+00
      2239    0.7706052240E+00    0.8331631985E+00    0.1317367891E-02    0.1721413752E+01    0.1024251578E-39
      2240    0.3002648050E+00    0.2898848471E+00    0.6904961124E-03    0.1088662108E+01    0.2160000000E+00
